FIRSTLINE,이상해씨,이상해풀,이상해꽃,파이리,리자드,리자몽,꼬부기,어니부기,거북왕,캐터피,단데기,버터플,뿔충이,딱충이,독침붕,구구,피죤,피죤투,꼬렛,레트라,깨비참,깨비드릴조,아보,아보크,피카츄,라이츄,모래두지,고지,니드런♀,니드리나,니드퀸,니드런♂,니드리노,니드킹,삐삐,픽시,식스테일,나인테일,푸린,푸크린,주뱃,골뱃,뚜벅쵸,냄새꼬,라플레시아,파라스,파라섹트,콘팡,도나리,디그다,닥트리오,나옹,페르시온,고라파덕,골덕,망키,성원숭,가디,윈디,발챙이,슈륙챙이,강챙이,캐이시,윤겔라,후딘,알통몬,근육몬,괴력몬,모다피,우츠동,우츠보트,왕눈해,독파리,꼬마돌,데구리,딱구리,포니타,날쌩마,야돈,야도란,코일,레어코일,파오리,두두,두트리오,쥬쥬,쥬레곤,질퍽이,질뻐기,셀러,파르셀,고오스,고우스트,팬텀,롱스톤,슬리프,슬리퍼,크랩,킹크랩,찌리리공,붐볼,아라리,나시,탕구리,텅구리,시라소몬,홍수몬,내루미,또가스,또도가스,뿔카노,코뿌리,럭키,덩쿠리,캥카,쏘드라,시드라,콘치,왕콘치,별가사리,아쿠스타,마임맨,스라크,루주라,에레브,마그마,쁘사이저,켄타로스,잉어킹,갸라도스,라프라스,메타몽,이브이,샤미드,쥬피썬더,부스터,폴리곤,암나이트,암스타,투구,투구푸스,프테라,잠만보,프리져,썬더,파이어,미뇽,신뇽,망나뇽,뮤츠,뮤,치코리타,베이리프,메가니움,브케인,마그케인,블레이범,리아코,엘리게이,장크로다일,꼬리선,다꼬리,부우부,야부엉,레디바,레디안,페이검,아리아도스,크로뱃,초라기,랜턴,피츄,삐,푸푸린,토게피,토게틱,네이티,네이티오,메리프,보송송,전룡,아르코,마릴,마릴리,꼬지모,왕구리,통통코,두코,솜솜코,에이팜,해너츠,해루미,왕자리,우파,누오,에브이,블래키,니로우,야도킹,무우마,안농,마자용,키링키,피콘,쏘콘,노고치,글라이거,강철톤,블루,그랑블루,침바루,핫삼,단단지,헤라크로스,포푸니,깜지곰,링곰,마그마그,마그카르고,꾸꾸리,메꾸리,코산호,총어,대포무노,딜리버드,만타인,무장조,델빌,헬가,킹드라,코코리,코리갑,폴리곤2,노라키,루브도,배루키,카포에라,뽀뽀라,에레키드,마그비,밀탱크,해피너스,라이코,앤테이,스이쿤,애버라스,데기라스,마기라스,루기아,칠색조,세레비,나무지기,나무돌이,나무킹,아차모,영치코,번치코,물짱이,늪짱이,대짱이,포챠나,그라에나,지그제구리,직구리,개무소,실쿤,뷰티플라이,카스쿤,독케일,연꽃몬,로토스,로파파,도토링,잎새코,다탱구,테일로,스왈로,갈모매,패리퍼,랄토스,킬리아,가디안,비구술,비나방,버섯꼬,버섯모,게을로,발바로,게을킹,토중몬,아이스크,껍질몬,소곤룡,노공룡,폭음룡,마크탕,하리뭉,루리리,코코파스,에나비,델케티,깜까미,입치트,가보리,갱도라,보스로라,요가랑,요가램,썬더라이,썬더볼트,플러시,마이농,볼비트,네오비트,로젤리아,꼴깍몬,꿀꺽몬,샤프니아,샤크니아,고래왕자,고래왕,둔타,폭타,코터스,피그점프,피그킹,얼루기,톱치,비브라바,플라이곤,선인왕,밤선인,파비코,파비코리,쟝고,세비퍼,루나톤,솔록,미꾸리,메깅,가재군,가재장군,오뚝군,점토도리,릴링,릴리요,아노딥스,아말도,빈티나,밀로틱,캐스퐁,켈리몬,어둠대신,다크펫,해골몽,미라몽,트로피우스,치렁,앱솔,마자,눈꼬마,얼음귀신,대굴레오,씨레오,씨카이저,진주몽,헌테일,분홍장이,시라칸,사랑동이,아공이,쉘곤,보만다,메탕,메탕구,메타그로스,레지락,레지아이스,레지스틸,라티아스,라티오스,가이오가,그란돈,레쿠쟈,지라치,테오키스,모부기,수풀부기,토대부기,불꽃숭이,파이숭이,초염몽,팽도리,팽태자,엠페르트,찌르꼬,찌르버드,찌르호크,비버니,비버통,귀뚤뚜기,귀뚤톡크,꼬링크,럭시오,렌트라,꼬몽울,로즈레이드,두개도스,램펄드,방패톱스,바리톱스,도롱충이,도롱마담,나메일,세꿀버리,비퀸,파치리스,브이젤,플로젤,체리버,체리꼬,깝질무,트리토돈,겟핸보숭,흔들풍손,둥실라이드,이어롤,이어롭,무우마직,돈크로우,나옹마,몬냥이,랑딸랑,스컹뿡,스컹탱크,동미러,동탁군,꼬지지,흉내내,핑복,페라페,화강돌,딥상어동,한바이트,한카리아스,먹고자,리오르,루카리오,히포포타스,하마돈,스콜피,드래피온,삐딱구리,독개굴,무스틈니,형광어,네오라이트,타만타,눈쓰개,눈설왕,포푸니라,자포코일,내룸벨트,거대코뿌리,덩쿠림보,에레키블,마그마번,토게키스,메가자리,리피아,글레이시아,글라이온,맘모꾸리,폴리곤Z,엘레이드,대코파스,야느와르몽,눈여아,로토무,유크시,엠라이트,아그놈,디아루가,펄기아,히드런,레지기가스,기라티나,크레세리아,피오네,마나피,다크라이,쉐이미,아르세우스,멜탄,멜메탈,아머드 뮤츠
379,레지스틸,강철,NONE,143,285,190,137,1048,1398,1748,2097,2272,2447,20 km,2%,1%,메탈크로우,13.7,파괴광선,39.5,바위깨기,11.5,파괴광선,39.5
380,라티아스,드래곤,에스퍼,228,246,190,23,1504,2006,2507,3009,3259,3510,20 km,2%,1%,용의숨결,14.4,역린,33.8,사념의박치기,13.1,역린,33.8
381,라티오스,드래곤,에스퍼,268,212,190,13,1634,2178,2723,3268,3540,3812,20 km,2%,1%,용의숨결,14.4,드래곤크루,35.3,사념의박치기,13.1,드래곤크루,35.3
382,가이오가,물,NONE,270,228,205,5,1764,2351,2939,3527,3821,4115,20 km,2%,1%,폭포오르기,16,하이드로펌프,47.3,폭포오르기,16,하이드로펌프,47.3
383,그란돈,땅,NONE,270,228,205,4,1764,2351,2939,3527,3821,4115,20 km,2%,1%,드래곤테일,13.6,솔라빔,36.7,드래곤테일,13.6,솔라빔,36.7
384,레쿠쟈,드래곤,비행,284,170,213,11,1643,2191,2739,3287,3561,3835,20 km,2%,1%,드래곤테일,16.4,역린,33.8,드래곤테일,16.4,역린,33.8
385,지라치,강철,에스퍼,210,210,225,35,1399,1865,2332,2799,3032,3265,20 km,2%,1%,염동력,15,파멸의소원,56.5,염동력,15,파멸의소원,56.5
386,테오키스[디펜스폼],에스퍼,NONE,144,330,137,43,974,1299,1624,1949,2111,2274,20 km,6%,1%,카운터,13.3,전자포,37.8,사념의박치기,13.1,스톤샤워,29.6
387,모부기,풀,NONE,119,110,146,357,508,678,848,1017,1102,1187,3 km,20%,10%,잎날가르기,15.6,씨폭탄,31.4,잎날가르기,15.6,에너지볼,27.7
388,수풀부기,풀,NONE,157,143,181,241,810,1080,1350,1620,1755,1890,3 km,10%,7%,잎날가르기,15.6,솔라빔,44.1,잎날가르기,15.6,솔라빔,44.1
389,토대부기,풀,땅,202,188,216,75,1257,1677,2096,2515,2725,2934,3 km,5%,5%,잎날가르기,15.6,솔라빔,44.1,잎날가르기,15.6,솔라빔,44.1
390,불꽃숭이,불꽃,NONE,113,86,127,415,410,547,683,820,889,957,3 km,20%,10%,불꽃세례,12,화염방사,38.2,불꽃세례,12,니트로차지,22.1
391,파이숭이,불꽃,격투,158,105,162,291,674,899,1124,1349,1462,1574,3 km,10%,7%,불꽃세례,12,화염방사,38.2,바위깨기,13.8,화염방사,38.2
392,초염몽,불꽃,격투,222,151,183,103,1150,1533,1916,2300,2491,2683,3 km,5%,5%,회오리불꽃,15.3,화염방사,38.2,바위깨기,13.8,화염방사,38.2
393,팽도리,물,NONE,112,102,142,381,460,614,767,921,998,1075,3 km,20%,10%,거품,12,거품광선,28.4,거품,12,거품광선,28.4
394,팽태자,물,NONE,150,139,162,271,729,972,1215,1458,1579,1701,3 km,10%,7%,거품,12,하이드로펌프,47.3,거품,12,하이드로펌프,47.3
395,엠페르트,물,강철,210,186,197,76,1243,1657,2072,2486,2693,2900,3 km,5%,5%,메탈크로우,13.7,하이드로펌프,47.3,폭포오르기,16,하이드로펌프,47.3
396,찌르꼬,노말,비행,101,58,120,454,308,410,513,616,667,719,1 km,50%,20%,전광석화,12,브레이브버드,54,전광석화,12,제비반환,27.5
397,찌르버드,노말,비행,142,94,146,325,556,742,927,1113,1206,1299,1 km,25%,9%,전광석화,12,브레이브버드,54,날개치기,12,제비반환,27.5
398,찌르호크,노말,비행,234,140,198,89,1211,1614,2018,2422,2624,2825,1 km,12.5%,6%,전광석화,12,브레이브버드,54,전광석화,12,브레이브버드,54
399,비버니,노말,NONE,80,73,153,453,309,412,515,618,669,721,1 km,50%,20%,몸통박치기,12,필살앞니,38.4,돌진,8,필살앞니,38.4
400,비버통,노말,물,162,119,188,249,781,1041,1302,1562,1693,1823,1 km,20%,7%,물대포,12,파괴광선,47.4,돌진,8,필살앞니,38.4
401,귀뚤뚜기,벌레,NONE,45,74,114,489,172,229,286,344,372,401,1 km,50%,20%,벌레먹음,12,발버둥,15.9,벌레의저항,12,발버둥,15.9
402,귀뚤톡크,벌레,NONE,160,100,184,280,708,944,1181,1417,1535,1653,1 km,20%,7%,연속자르기,9,벌레의야단법석,29.2,벌레의저항,12,벌레의야단법석,29.2
403,꼬링크,전기,NONE,117,64,128,428,375,500,625,751,813,876,5 km,50%,10%,스파크,10.3,10만볼트,38.4,스파크,10.3,방전,31.2
404,럭시오,전기,NONE,159,95,155,301,636,849,1061,1273,1380,1486,5 km,25%,7%,스파크,10.3,와일드볼트,41.5,스파크,10.3,와일드볼트,41.5
405,렌트라,전기,NONE,232,156,190,79,1237,1650,2063,2475,2682,2888,5 km,12.5%,5%,스파크,10.3,와일드볼트,41.5,잠재파워,10,와일드볼트,41.5
406,꼬몽울,풀,독,91,109,120,431,367,489,611,734,795,856,3 km,10%,4%,잎날가르기,15.6,풀묶기,41.5,잠재파워,10,풀묶기,41.5
407,로즈레이드,풀,독,243,185,155,69,1273,1697,2122,2546,2759,2971,3 km,15%,7%,독찌르기,15,솔라빔,44.1,잎날가르기,15.6,솔라빔,44.1
408,두개도스,바위,NONE,218,71,167,250,780,1040,1300,1560,1690,1820,5 km,50%,10%,사념의박치기,10.9,원시의힘,24,사념의박치기,10.9,원시의힘,24
409,램펄드,바위,NONE,295,109,219,31,1413,1884,2355,2827,3062,3298,5 km,20%,6%,떨어뜨리기,16,스톤샤워,35.6,떨어뜨리기,16,역린,28.2
410,방패톱스,바위,강철,76,195,102,425,381,509,636,763,827,890,5 km,50%,10%,아이언테일,16.4,헤비봄버,40,아이언테일,16.4,원시의힘,24
411,바리톱스,바위,강철,94,286,155,296,660,879,1100,1320,1430,1539,5 km,20%,6%,아이언테일,16.4,스톤에지,52.2,떨어뜨리기,16,스톤에지,52.2
412,도롱충이,벌레,NONE,53,83,120,480,209,279,348,418,453,488,5 km,50%,20%,벌레먹음,12,발버둥,15.9,벌레먹음,12,발버둥,15.9
413,도롱마담[초목도롱],벌레,풀,141,180,155,257,760,1013,1267,1520,1647,1773,1 km,15%,7%,벌레먹음,12,벌레의야단법석,29.2,염동력,12.5,벌레의야단법석,29.2
414,나메일,벌레,비행,185,98,172,251,778,1037,1297,1556,1686,1815,1 km,15%,7%,벌레먹음,12,벌레의야단법석,29.2,에어슬래시,14,벌레의야단법석,29.2
415,세꿀버리,벌레,비행,59,83,102,478,212,282,353,424,459,494,3 km,15%,7%,벌레먹음,12,벌레의야단법석,29.2,벌레먹음,12,벌레의야단법석,29.2
416,비퀸,벌레,비행,149,190,172,221,859,1145,1432,1719,1862,2005,3 km,15%,7%,벌레먹음,12,벌레의야단법석,29.2,독침,8.3,벌레의야단법석,29.2
417,파치리스,전기,NONE,94,172,155,350,520,693,867,1040,1127,1213,5 km,30%,9%,스파크,10.3,10만볼트,38.4,볼트체인지,10.4,10만볼트,38.4
418,브이젤,물,NONE,132,67,146,386,452,602,753,904,979,1054,3 km,50%,10%,물대포,12,물의파동,26.3,전광석화,10,물의파동,26.3
419,플로젤,물,NONE,221,114,198,138,1047,1396,1745,2094,2268,2443,3 km,20%,6%,폭포오르기,16,하이드로펌프,47.3,폭포오르기,16,하이드로펌프,47.3
420,체리버,풀,NONE,108,92,128,417,407,542,678,814,882,950,3 km,50%,9%,기관총,8.7,씨폭탄,31.4,기관총,8.7,매지컬샤인,28.6
421,체리꼬[네거티브],풀,NONE,170,153,172,213,877,1170,1462,1755,1901,2048,3 km,10%,7%,잎날가르기,15.6,솔라빔,44.1,기관총,8.7,솔라빔,44.1
422,깝질무,물,NONE,103,105,183,367,486,649,811,973,1054,1136,5 km,50%,10%,잠재파워,10,물의파동,26.3,잠재파워,10,물의파동,26.3
423,트리토돈,물,땅,169,143,244,164,996,1328,1660,1992,2158,2324,5 km,20%,6%,진흙뿌리기,12.9,지진,40,진흙뿌리기,12.9,지진,40
424,겟핸보숭,노말,NONE,205,143,181,142,1036,1381,1727,2072,2245,2418,3 km,20%,6%,할퀴기,14.4,파괴광선,47.4,놀래키기,7.3,파괴광선,47.4
425,흔들풍손,고스트,비행,117,80,207,354,513,684,855,1026,1111,1197,5 km,40%,10%,병상첨병,10,섀도볼,40,병상첨병,10,섀도볼,40
426,둥실라이드,고스트,비행,180,102,312,148,1021,1361,1701,2042,2212,2382,5 km,20%,7%,병상첨병,10,섀도볼,40,병상첨병,10,섀도볼,40
427,이어롤,노말,NONE,130,105,146,333,539,719,899,1079,1168,1258,3 km,50%,10%,막치기,14,불꽃펀치,25,전광석화,12,불꽃펀치,25
428,이어롭,노말,NONE,156,194,163,208,882,1177,1471,1765,1912,2059,3 km,20%,6%,막치기,14,파괴광선,47.4,막치기,14,파괴광선,47.4
429,무우마직,고스트,NONE,211,187,155,111,1121,1494,1868,2242,2428,2615,3 km,10%,7%,병상첨병,10,섀도볼,40,병상첨병,10,섀도볼,40
430,돈크로우,악,비행,243,103,225,98,1162,1549,1937,2324,2518,2711,3 km,10%,7%,바크아웃,13.1,불새,48,바크아웃,13.1,불새,48
431,나옹마,노말,NONE,109,82,135,421,400,533,667,800,867,934,3 km,40%,10%,전광석화,12,치근거리기,31,전광석화,12,치근거리기,31
432,몬냥이,노말,NONE,172,133,174,232,837,1116,1395,1674,1813,1953,3 km,15%,8%,할퀴기,14.4,치근거리기,31,섀도크루,12.9,치근거리기,31
433,랑딸랑,에스퍼,NONE,114,94,128,399,431,574,718,862,934,1005,5 km,10%,4%,사념의박치기,13.1,섀도볼,33.3,사념의박치기,13.1,섀도볼,33.3
434,스컹뿡,독,악,121,90,160,366,493,657,822,987,1069,1151,3 km,50%,10%,물기,14.4,오물폭탄,41.7,물기,14.4,깨물어부수기,26.3
435,스컹탱크,독,악,184,132,230,153,1010,1347,1684,2021,2190,2358,3 km,20%,6%,독찌르기,15,오물폭탄,41.7,독찌르기,15,오물폭탄,41.7
436,동미러,강철,에스퍼,43,154,149,467,258,344,430,516,560,603,3 km,50%,10%,염동력,15,헤비봄버,40,염동력,15,사이코쇼크,28.9
437,동탁군,강철,에스퍼,161,213,167,177,959,1279,1599,1919,2079,2239,3 km,20%,6%,염동력,15,헤비봄버,40,염동력,15,헤비봄버,40
438,꼬지지,바위,NONE,124,133,137,324,558,744,930,1116,1209,1302,5 km,10%,4%,돌떨구기,16,스톤샤워,35.6,돌떨구기,16,스톤샤워,35.6
439,흉내내,에스퍼,페어리,125,142,85,377,469,626,782,939,1017,1095,5 km,10%,4%,염동력,15,사이코쇼크,28.9,염동력,15,사이코쇼크,28.9
440,핑복,노말,NONE,25,77,225,492,159,212,265,318,344,371,5 km,10%,4%,막치기,14,사이코키네시스,35.7,사념의박치기,10.9,사이코키네시스,35.7
441,페라페,노말,비행,183,91,183,253,767,1023,1279,1535,1663,1791,5 km,30%,9%,쪼기,12,불새,48,쪼기,12,불새,48
442,화강돌,고스트,악,169,199,137,207,888,1184,1480,1776,1924,2072,5 km,10%,4%,속여때리기,13.3,섀도볼,40,속여때리기,13.3,섀도볼,40
443,딥상어동,드래곤,땅,124,84,151,372,477,635,794,954,1033,1112,5 km,40%,9%,머드숏,10,구멍파기,25.5,돌진,6.7,구멍파기,25.5
444,한바이트,드래곤,땅,172,125,169,242,803,1071,1339,1606,1740,1874,5 km,10%,6%,머드숏,10,구멍파기,25.5,돌진,6.7,구멍파기,25.5
445,한카리아스,드래곤,땅,261,193,239,9,1698,2264,2830,3396,3679,3962,5 km,5%,5%,드래곤테일,16.4,역린,33.8,드래곤테일,16.4,역린,33.8
446,먹고자,노말,NONE,137,117,286,240,811,1081,1351,1622,1757,1892,5 km,10%,4%,몸통박치기,12,누르기,31.6,몸통박치기,12,누르기,31.6
447,리오르,격투,NONE,127,78,120,403,425,567,709,851,922,993,5 km,0%,20%,카운터,16,크로스촙,40,카운터,16,깨트리다,30
448,루카리오,격투,강철,236,144,172,101,1158,1544,1930,2317,2510,2703,5 km,10%,5%,카운터,16,인파이트,52.2,카운터,16,섀도볼,33.3
449,히포포타스,땅,NONE,124,118,169,314,582,776,970,1164,1261,1358,3 km,40%,10%,물기,12,구멍파기,25.5,몸통박치기,10,구멍파기,25.5
450,하마돈,땅,NONE,201,191,239,52,1322,1763,2204,2645,2865,3085,3 km,15%,8%,불꽃엄니,12.2,지진,40,불꽃엄니,12.2,지진,40
451,스콜피,독,벌레,93,151,120,398,432,576,721,865,937,1009,5 km,40%,10%,엉겨붙기,10.9,오물폭탄,41.7,엉겨붙기,10.9,오물폭탄,41.7
452,드래피온,독,악,180,202,172,134,1051,1401,1752,2103,2278,2453,5 km,15%,8%,물기,14.4,오물폭탄,41.7,엉겨붙기,9.1,깨물어부수기,26.3
453,삐딱구리,독,격투,116,76,134,416,408,544,680,816,884,952,3 km,40%,12%,독찌르기,15,오물폭탄,41.7,독찌르기,15,오물폭탄,41.7
454,독개굴,독,격투,211,133,195,127,1066,1421,1777,2133,2310,2488,3 km,15%,7%,카운터,16,폭발펀치,40,카운터,16,폭발펀치,40
455,무스틈니,풀,NONE,187,136,179,187,925,1233,1542,1851,2005,2159,5 km,90%,1%,덩굴채찍,14,파워휩,41.5,덩굴채찍,14,파워휩,41.5
456,형광어,물,NONE,96,116,135,410,416,555,694,833,902,971,3 km,50%,10%,물대포,12,냉동빔,27.3,막치기,11.7,은빛바람,18.9
457,네오라이트,물,NONE,142,170,170,252,777,1036,1295,1555,1684,1814,3 km,20%,6%,폭포오르기,16,눈보라,41.9,폭포오르기,16,물의파동,26.3
458,타만타,물,비행,105,179,128,335,535,713,891,1070,1159,1248,5 km,10%,4%,거품,12,제비반환,27.5,거품,12,냉동빔,27.3
459,눈쓰개,풀,얼음,115,105,155,361,497,662,828,994,1076,1159,3 km,30%,10%,얼음뭉치,12,냉동빔,32.7,얼음뭉치,12,냉동빔,32.7
460,눈설왕,풀,얼음,178,158,207,151,1012,1349,1687,2024,2193,2362,3 km,12.5%,6%,잎날가르기,15.6,눈보라,50.3,눈싸라기,7.2,역린,28.2
461,포푸니라,악,얼음,243,171,172,63,1288,1717,2146,2576,2790,3005,3 km,15%,9%,속여때리기,13.3,눈사태,40,얼음뭉치,12,눈사태,40
462,자포코일,전기,강철,238,205,172,40,1373,1831,2289,2747,2976,3205,3 km,12.5%,5%,스파크,10.3,와일드볼트,41.5,차지빔,8.7,와일드볼트,41.5
463,내룸벨트,노말,NONE,161,181,242,131,1057,1409,1762,2114,2290,2467,3 km,15%,9%,핥기,10,파괴광선,47.4,사념의박치기,10.9,파괴광선,47.4
464,거대코뿌리,땅,바위,241,190,251,19,1600,2133,2667,3200,3467,3733,3 km,5%,5%,떨어뜨리기,16,지진,40,진흙뿌리기,12.9,지진,40
465,덩쿠림보,풀,NONE,207,184,225,58,1298,1731,2164,2597,2813,3030,3 km,15%,10%,덩굴채찍,14,솔라빔,44.1,엉겨붙기,9.1,솔라빔,44.1
466,에레키블,전기,NONE,249,163,181,53,1320,1759,2199,2640,2859,3079,5 km,15%,10%,전기쇼크,10,와일드볼트,41.5,전기쇼크,10,와일드볼트,41.5
467,마그마번,불꽃,NONE,247,172,181,44,1342,1790,2237,2685,2909,3132,5 km,15%,10%,회오리불꽃,15.3,불대문자,40,회오리불꽃,15.3,불꽃펀치,30
468,토게키스,페어리,비행,225,217,198,29,1428,1904,2380,2856,3094,3332,3 km,1%,5%,에어슬래시,14,매지컬샤인,34.3,잠재파워,10,매지컬샤인,34.3
469,메가자리,벌레,비행,231,156,200,72,1262,1683,2104,2525,2735,2946,3 km,17.5%,5%,벌레먹음,12,벌레의야단법석,29.2,날개치기,12,벌레의야단법석,29.2
470,리피아,풀,NONE,216,219,163,74,1262,1682,2103,2524,2734,2944,5 km,12.5%,6%,전광석화,10,솔라빔,44.1,잎날가르기,15.6,솔라빔,44.1
471,글레이시아,얼음,NONE,238,205,163,45,1340,1786,2233,2680,2903,3126,5 km,12.5%,6%,얼음숨결,13.3,눈사태,40,얼음뭉치,12,눈사태,40
472,글라이온,땅,비행,185,222,181,102,1153,1538,1923,2307,2500,2692,5 km,12.5%,9%,날개치기,12,지진,40,날개치기,12,제비반환,27.5
473,맘모꾸리,얼음,땅,247,146,242,30,1426,1902,2377,2853,3090,3328,3 km,5%,5%,눈싸라기,7.2,눈사태,40,진흙뿌리기,12.9,눈사태,40
474,폴리곤Z,노말,NONE,264,150,198,32,1400,1866,2333,2800,3033,3266,3 km,5%,5%,잠재파워,12,파괴광선,47.4,잠재파워,12,파괴광선,47.4
475,엘레이드,에스퍼,격투,237,195,169,50,1326,1767,2209,2652,2872,3093,5 km,50%,5%,염동력,15,인파이트,52.2,염동력,15,리프블레이드,29.2
476,대코파스,바위,강철,135,275,155,205,891,1188,1485,1783,1931,2080,3 km,10%,7%,돌떨구기,16,스톤샤워,35.6,돌떨구기,16,마그넷봄,30
477,야느와르몽,고스트,NONE,180,254,128,147,1023,1364,1706,2047,2218,2388,3 km,10%,5%,병상첨병,10,괴상한바람,26.1,병상첨병,10,괴상한바람,26.1
478,눈여아,얼음,고스트,171,150,172,216,874,1166,1457,1749,1894,2040,3 km,20%,7%,병상첨병,10,섀도볼,40,병상첨병,10,섀도볼,40
479,로토무,전기,고스트,185,159,137,217,870,1160,1451,1741,1886,2031,5 km,30%,10%,전기쇼크,10,10만볼트,38.4,놀래키기,8.7,10만볼트,38.4
480,유크시,에스퍼,NONE,156,270,181,125,1081,1442,1803,2163,2344,2524,20 km,2%,4%,염동력,15,미래예지,53.3,염동력,15,미래예지,53.3
481,엠라이트,에스퍼,NONE,212,212,190,54,1310,1747,2184,2621,2840,3058,20 km,2%,4%,염동력,15,미래예지,53.3,염동력,15,미래예지,53.3
482,아그놈,에스퍼,NONE,270,151,181,39,1376,1834,2293,2752,2981,3210,20 km,2%,4%,염동력,15,미래예지,53.3,염동력,15,미래예지,53.3
483,디아루가,강철,드래곤,275,211,205,6,1731,2307,2884,3462,3750,4038,20 km,2%,4%,메탈크로우,13.7,용성군,50,메탈크로우,13.7,용성군,50
484,펄기아,물,드래곤,280,215,189,7,1710,2280,2850,3421,3706,3991,20 km,2%,4%,드래곤테일,16.4,용성군,50,드래곤테일,16.4,용성군,50
485,히드런,불꽃,강철,251,213,209,16,1609,2145,2681,3218,3486,3754,20 km,2%,4%,회오리불꽃,15.3,불대문자,40,회오리불꽃,15.3,불대문자,40
486,레지기가스,노말,NONE,287,210,221,2,1862,2483,3104,3725,4036,4346,20 km,2%,4%,사념의박치기,10.9,눈사태,33.3,바위깨기,11.5,눈사태,33.3
487,기라티나[오리진폼],고스트,드래곤,225,187,284,28,1578,2105,2631,3157,3420,3683,20 km,2%,4%,드래곤테일,16.4,섀도볼,40,드래곤테일,16.4,섀도볼,40
488,크레세리아,에스퍼,NONE,152,258,260,82,1224,1633,2041,2449,2653,2857,20 km,2%,4%,염동력,15,미래예지,53.3,염동력,15,미래예지,53.3
489,피오네,물,NONE,162,162,190,196,902,1203,1504,1805,1955,2105,20 km,2%,0%,거품,12,파도타기,45.9,폭포오르기,16,파도타기,45.9
490,마나피,물,NONE,210,210,225,34,1399,1865,2332,2799,3032,3265,20 km,2%,0%,거품,12,파도타기,45.9,폭포오르기,16,파도타기,45.9
491,다크라이,악,NONE,285,198,172,18,1602,2136,2671,3205,3472,3739,20 km,2%,0%,바크아웃,13.1,섀도볼,33.3,바크아웃,13.1,섀도볼,33.3
492,쉐이미[랜드폼],풀,NONE,210,210,225,33,1399,1865,2332,2799,3032,3265,20 km,2%,0%,사념의박치기,10.9,솔라빔,44.1,잠재파워,10,솔라빔,44.1
493,아르세우스[노말폼],노말,NONE,238,238,237,8,1710,2279,2850,3420,3705,3989,20 km,2%,0%,섀도크루,12.9,파괴광선,47.4,아이언테일,13.6,파괴광선,47.4
808,멜탄,강철,NONE,118,99,130,380,457,610,762,915,991,1068,20 km,30%,0%,전기쇼크,8.3,10만볼트,32,전기쇼크,8.3,10만볼트,32
809,멜메탈,강철,NONE,226,190,264,10,1542,2056,2571,3085,3342,3599,20 km,30%,0%,전기쇼크,8.3,파괴광선,39.5,전기쇼크,8.3,10만볼트,32
150,아머드 뮤츠,에스퍼,NONE,182,278,214,32,1366,1821,2276,2732,2959,3187,20 km,6%,10%,염동력,15,미래예지,44.4,염동력,15,스톤샤워,29.63
